id	acxiom_id	name	address1	address2	address3	city	county	state	country	zip	phone	fax	url	email	flags	latitude	longitude	accuracy	time_created	score	rating	review_count	photo_id	alias	geoquad	data_source_type
5958922	12955408	Pacific Foreign Exchange	533A Sutter St			San Francisco		CA	US	94102	+14153912548		NULL		1	37.7890249	-122.4091439	8	0	2.83538672458798	2.875	16	NULL	pacific-foreign-exchange-san-francisco	6389743	NULL
5958924	12944836	Peggy Tom and Associates	323 Geary St	Ste 716		San Francisco		CA	US	94102	+14153913008		NULL		16	37.7873452	-122.4085365	9	0	0	0	0	12548614	peggy-tom-and-associates-san-francisco	6389743	NULL
5958926	12944837	Footwork USA	908 Market Street			San Francisco		CA	US	94102	+14153913200		NULL		0	37.775214	-122.4192852	8	0	NULL	0	0	NULL	footwork-usa-san-francisco	6389743	NULL
5958928	14225020	Village Plaza Shopping Center	291 Geary St	Ste 500		San Francisco		CA	US	94102	+14153913582		NULL		32	37.787307	-122.4083941	9	0	0	0	0	NULL	village-plaza-shopping-center-san-francisco	6389743	NULL
5958929	12944839	Friedman Development & Farming Company	291 Geary Street	Suite 304		San Francisco		CA	US	94102	+14153913582		NULL		16	37.787307	-122.4083941	9	0	NULL	0	0	NULL	friedman-development-and-farming-company-san-francisco	6389743	NULL
5958930	12944840	Village Plaza Shopping Center	291 Geary Street	Suite 500		San Francisco		CA	US	94102	+14153913582		NULL		54	37.78739929199219	-122.40799713134766	NULL	0	NULL	0	0	NULL	village-plaza-shopping-center-san-francisco-2	6389743	NULL
5958931	14225021	Yoshio Stone Setter	760 Market St			San Francisco		CA	US	94102	+14157288065		NULL		0	37.7862015	-122.4054733	8	0	NULL	0	0	NULL	yoshio-stone-setter-san-francisco	6389743	NULL
5958932	14225022	Revere Alan Goldsmith	760 Market Street			San Francisco		CA	US	94102	+14153917570		NULL		0	37.7862015	-122.4054733	8	0	NULL	0	0	NULL	revere-alan-goldsmith-san-francisco	6389743	NULL
5958933	12944843	Revere Academy of Jewelry Arts	785 Market St	Ste 900		San Francisco	NULL	CA	US	94103	+14153914179		http://www.revereacademy.com/		4160	37.7726121187066	-122.411477968262	9.5	0	4.6494729392567	4.70588235294118	17	25237665	revere-academy-of-jewelry-arts-san-francisco	6389743	NULL
5958936	14225023	Carr Martin C MD	500 Sutter Street			San Francisco		CA	US	94102	+14153914420		NULL		0	37.7892358	-122.4088458	8	0	NULL	0	0	NULL	carr-martin-c-md-san-francisco	6389743	NULL
5958938	12944845	Pearl Factory - Hawaii's Original Pearl-In-the-Oyster	Pier 39	Space P10		San Francisco	NULL	CA	US	94133	+14153914511		http://www.pearl-factory.com		4176	37.8008324159701	-122.40863800048801	9.5	0	3.13929202357494	4.5	2	40799532	pearl-factory-hawaiis-original-pearl-in-the-oyster-san-francisco	6389754	NULL
5958939	14225024	Golden Bay Investments	944 Market Street			San Francisco		CA	US	94102	+14153914722		NULL		0	37.7834361	-122.4087982	8	0	NULL	0	0	NULL	golden-bay-investments-san-francisco	6389743	NULL
5958940	12944847	L T Diversified Development	944 Market Street	Suite 800		San Francisco		CA	US	94102	+14153914722		NULL		48	37.7835504	-122.4089387	9	0	NULL	0	0	NULL	l-t-diversified-development-san-francisco	6389743	NULL
5958941	12944848	Tangent Fund Management	944 Market Street	Suite 800		San Francisco		CA	US	94102	+14153914722		NULL		48	37.7835504	-122.4089387	9	0	NULL	0	0	NULL	tangent-fund-management-san-francisco	6389743	NULL
5958942	12944849	Tanama Ltd	944 Market Street	Suite 800		San Francisco		CA	US	94102	+14153914722		NULL		48	37.7835504	-122.4089387	9	0	NULL	0	0	NULL	tanama-ltd-san-francisco	6389743	NULL
5958944	12944850	City Jewelry	45 Powell Street	Suite 17		San Francisco		CA	US	94102	+14153914929		NULL		0	37.7854775	-122.4078083	9	0	NULL	0	0	NULL	city-jewelry-san-francisco	6389743	NULL
5958947	14225025	Shibata Fumio, DDS	500 Sutter St			San Francisco		CA	US	94102	+14153915191		NULL		0	37.7892358	-122.4088458	8	0	NULL	0	0	NULL	shibata-fumio-dds-san-francisco	6389743	NULL
5958948	12944852	Craig Yonemura, DDS MS	500 Sutter St	Ste 808		San Francisco	NULL	CA	US	94102	+14153915191		NULL		0	37.779805	-122.417362	5	0	4.55373967970314	4.66666666666667	12	NULL	craig-yonemura-dds-ms-san-francisco	6389743	NULL
5958949	14225026	Hotel Council of San Francisco	323 Geary Street			San Francisco		CA	US	94102	+14153915197		NULL		0	37.7873452	-122.4085365	8	0	NULL	0	0	NULL	hotel-council-of-san-francisco-san-francisco	6389743	NULL
5958950	12944854	Linda Harrington Probate Services	760 Hayes St			San Francisco		CA	US	94102	+14153915285		NULL		0	37.7761318	-122.4288997	8	0	NULL	0	0	NULL	linda-harrington-probate-services-san-francisco	6389743	NULL
5958951	14225027	Diabetes Medical Group of San Francisco	490 Post Street			San Francisco		CA	US	94102	+14153915667		NULL		0	37.7883044	-122.4098152	8	0	NULL	0	0	NULL	diabetes-medical-group-of-san-francisco-san-francisco	6389743	NULL
5958952	12944856	Alan L Rubin, MD	490 Post Street	Suite 544		San Francisco		CA	US	94102	+14153915667		http://www.drrubin.com		96	37.7883044	-122.4098152	9	0	2.78894662109641	3	6	2308582	alan-l-rubin-md-san-francisco	6389743	NULL
5958953	14225028	San Francisco Diabetes Medical Group	490 Post Street			San Francisco		CA	US	94102	+14153915667		NULL		0	37.7883044	-122.4098152	8	0	NULL	0	0	NULL	san-francisco-diabetes-medical-group-san-francisco	6389743	NULL
5958955	14225029	Freddie Fong Contemporary Art	760 Market Street			San Francisco		CA	US	94102	+14153916133		NULL		0	37.7862015	-122.4054733	8	0	3.13929202357494	4	1	NULL	freddie-fong-contemporary-art-san-francisco	6389743	NULL
5958958	14225030	San Francisco Tenant Attorneys: Law offices of Richard Hurlburt	870 Market St	Ste 315		San Francisco		CA	US	94102	+14153916496		http://hurlburtlaw.com		4672	37.7753143	-122.4191968	9.5	0	0	0	0	37221540	san-francisco-tenant-attorneys-law-offices-of-richard-hurlburt-san-francisco	6389743	NULL
5958959	12944860	Keating Michael	442 Post Street			San Francisco		CA	US	94102	+14153916524		NULL		0	37.7883434	-122.4092141	8	0	NULL	0	0	NULL	keating-michael-san-francisco	6389743	NULL
5958961	14225031	Robert T Imagawa,DDS	490 Post St	Ste 1508		San Francisco		CA	US	94102	+14153916582		http://www.imagawadental.com/		64	37.7883044	-122.4098152	9	0	4.04337638972302	4.07142857142857	14	NULL	robert-t-imagawa-dds-san-francisco	6389743	NULL
5958962	12944862	Integroup Financial Advisors	870 Market Street			San Francisco		CA	US	94102	+14153916800		NULL		0	37.7850284	-122.407062	8	0	NULL	0	0	NULL	integroup-financial-advisors-san-francisco	6389743	NULL
5958963	12944863	Ramond James Financial Services	870 Market Street			San Francisco		CA	US	94102	+14153916800		NULL		16	37.7850284	-122.407062	8	0	NULL	0	0	NULL	ramond-james-financial-services-san-francisco	6389743	NULL
5958964	14225032	Neil Diamonds	760 Market Street	Suite 824		San Francisco		CA	US	94102	+14153916820		http://www.neildiamondsinc.com		64	37.7862017	-122.4054725	9	0	NULL	0	0	NULL	neil-diamonds-san-francisco	6389743	NULL
5958965	12955215	The Disney Store	39 Stockton St			San Francisco		CA	US	94108	+14152830245		http://stores.disneystore.com/CA/SAN-FRANCISCO/723/?utm_source=Disney+Store&utm_medium=Website&utm_campaign=Store+Locator		4160	37.786196129425	-122.40646259643	9.5	0	3.76710981850881	3.78048780487805	82	47368817	the-disney-store-san-francisco-4	6389743	NULL
5958966	12955216	United Gateway Security	0 Pier 27			San Francisco		CA	US	94102	+14153917100		NULL		32	37.8046302	-122.4014282	8	0	NULL	0	0	NULL	united-gateway-security-san-francisco	6389754	NULL
5958968	12944865	Flinton Charles PHD	870 Market Street			San Francisco		CA	US	94102	+14153917171		NULL		0	37.7850284	-122.407062	8	0	NULL	0	0	37070931	flinton-charles-phd-san-francisco	6389743	NULL
5958971	12955409	Donna B Hurowitz, DDS	490 Post St	Ste 1620		San Francisco		CA	US	94102	+14153917525		http://www.donnabhurowitzdds.com		64	37.7883044	-122.4098152	9	0	3.72474369675645	5	6	NULL	donna-b-hurowitz-dds-san-francisco	6389743	NULL
5958973	14225033	Bocks Cynthia Esthetician	323 Geary Street			San Francisco		CA	US	94102	+14153917546		NULL		32	37.7873452	-122.4085365	8	0	NULL	0	0	NULL	bocks-cynthia-esthetician-san-francisco	6389743	NULL
5958975	14225034	Advanced Imaging Services	447 Sutter St	Ste 429		San Francisco		CA	US	94108	+14159785485		http://www.photo-intl.com		64	37.7892108	-122.4080953	9	0	NULL	0	0	NULL	advanced-imaging-services-san-francisco	6389743	NULL
5958976	12944868	Skyline Travel	870 Market Street	Suite 401		San Francisco		CA	US	94102	+14153918101		NULL		16	37.7753143	-122.4191968	9	0	NULL	0	0	NULL	skyline-travel-san-francisco	6389743	NULL
5958977	12944869	Jewelry by Stephen	760 Market Street			San Francisco		CA	US	94102	+14153918119		NULL		0	37.7862015	-122.4054733	8	0	NULL	0	0	NULL	jewelry-by-stephen-san-francisco	6389743	NULL
5958978	14225035	Corporate Suites	1 Hallidie Plaza	Suite 701		San Francisco		CA	US	94102	+14153918240		NULL		0	37.784137	-122.408646	9	0	NULL	0	0	NULL	corporate-suites-san-francisco	6389743	NULL
5958979	14225036	Manila Travel International	870 Market Street			San Francisco		CA	US	94102	+14153918266		NULL		0	37.7850284	-122.407062	8	0	NULL	0	0	NULL	manila-travel-international-san-francisco	6389743	NULL
5958980	14225037	Mattsson Sten B Ea	870 Market Street			San Francisco		CA	US	94102	+14153918392		NULL		0	37.7850284	-122.407062	8	0	NULL	0	0	NULL	mattsson-sten-b-ea-san-francisco	6389743	NULL
5958982	14225038	Media Vision USA	760 Market Street			San Francisco		CA	US	94102	+14153919090		NULL		0	37.7862015	-122.4054733	8	0	NULL	0	0	NULL	media-vision-usa-san-francisco	6389743	NULL
5958986	12944874	Pak Jonathan DDS	490 Post Street	Suite 807		San Francisco		CA	US	94102	+14153974233		NULL		48	37.7883044	-122.4098152	9	0	NULL	0	0	NULL	pak-jonathan-dds-san-francisco	6389743	NULL
5958990	12944875	Honduran Consulate	870 Market Street			San Francisco		CA	US	94102	+14153920076		NULL		0	37.7850284	-122.407062	8	0	NULL	0	0	NULL	honduran-consulate-san-francisco	6389743	NULL
5958994	14225039	Travelfast International	870 Market St	Ste 611		San Francisco		CA	US	94102	+14153920484		http://www.travelfast.com/		64	37.7753143	-122.4191968	9	0	3.27858404714988	5	1	NULL	travelfast-international-san-francisco	6389743	NULL
5958998	14225040	Hall Association Nsgw	414 Mason Street			San Francisco		CA	US	94102	+14153920943		NULL		0	37.787526	-122.4097011	8	0	NULL	0	0	NULL	hall-association-nsgw-san-francisco	6389743	NULL
5958999	14225041	Native Sons of the Golden West	414 Mason Street			San Francisco		CA	US	94102	+14153921223		http://www.nsgw.org		64	37.787526	-122.4097011	8	0	3.27858404714988	5	1	NULL	native-sons-of-the-golden-west-san-francisco	6389743	NULL
5959001	14225042	Lopresti Warren OD	490 Post Street			San Francisco		CA	US	94102	+14153921354		NULL		0	37.7883044	-122.4098152	8	0	NULL	0	0	NULL	lopresti-warren-od-san-francisco	6389743	NULL
5959002	14225043	Bello Sergio MD	490 Post Street			San Francisco		CA	US	94102	+14153921386		NULL		0	37.7883044	-122.4098152	8	0	NULL	0	0	NULL	bello-sergio-md-san-francisco	6389743	NULL
5959003	14225044	Bazco	760 Market Street	Suite 968		San Francisco		CA	US	94102	+14153921420		NULL		32	37.7862017	-122.4054725	9	0	NULL	0	0	NULL	bazco-san-francisco	6389743	NULL
5959005	14225046	Valdis A Svans, DDS	490 Post St	Ste 1150		San Francisco		CA	US	94102	+14153921428		NULL		0	37.7883044	-122.4098152	9	0	3.51836355863656	5	2	NULL	valdis-a-svans-dds-san-francisco	6389743	NULL
5959008	12944884	E A J Asia	760 Market Street			San Francisco		CA	US	94102	+14153921512		NULL		0	37.7862015	-122.4054733	8	0	NULL	0	0	NULL	e-a-j-asia-san-francisco	6389743	NULL
5959009	14225047	Chefs' Professional Hospitality Search	870 Market Street			San Francisco		CA	US	94102	+14153921563		NULL		0	37.7850284	-122.407062	8	0	NULL	0	0	NULL	chefs-professional-hospitality-search-san-francisco	6389743	NULL
5959013	12944886	La Taza Coffee & Deli	470 Post St			San Francisco		CA	US	94102	+14153922030		NULL		6	37.7882848	-122.4096457	8	0	0	0	0	NULL	la-taza-coffee-and-deli-san-francisco	6389743	NULL
5959014	12944887	Financial Network	760 Market St			San Francisco		CA	US	94102	+14153922229		NULL		0	37.7862015	-122.4054733	8	0	NULL	0	0	NULL	financial-network-san-francisco	6389743	NULL
5959015	12944888	Gibson Jeanne	760 Market St			San Francisco		CA	US	94102	+14153922229		NULL		16	37.7862015	-122.4054733	8	0	NULL	0	0	NULL	gibson-jeanne-san-francisco	6389743	NULL
5959016	12944889	GNC	722 Market St			San Francisco		CA	US	94102	+14153922261		NULL		4096	37.7875726536902	-122.403675913811	9.5	0	2.82529855297805	3	9	27979649	gnc-san-francisco-15	6389743	NULL
5959017	12944890	Lau's Jewlery	760 Market Street			San Francisco		CA	US	94102	+14153922406		NULL		0	37.7862015	-122.4054733	8	0	NULL	0	0	NULL	laus-jewlery-san-francisco	6389743	NULL
5959021	14225048	Sweetheart Florist	24 Ross Alley			San Francisco		CA	US	94108	+14153923098		NULL		0	37.7956475	-122.4072073	8	0	3.61145506457682	4	9	NULL	sweetheart-florist-san-francisco	6389743	NULL
5959022	14225049	William Tom,DDS,MD	490 Post St	Ste 1233		San Francisco		CA	US	94102	+14153923122		http://bayareaoralsurgeons.com		64	37.7883044	-122.4098152	9	0	4.3976115761756	5	10	NULL	william-tom-dds-md-san-francisco	6389743	NULL
5959023	14225050	Rajagopal Usha Anne MD	490 Post Street			San Francisco		CA	US	94102	+14153923333		NULL		6	37.788133	-122.40981	NULL	0	0	0	0	NULL	rajagopal-usha-anne-md-san-francisco	6389743	NULL
5959024	12944894	Center For Laser Hair Removal At Union Square	490 Post Street			San Francisco		CA	US	94102	+14153923333		NULL		22	37.78810119628906	-122.41000366210938	NULL	0	0	0	0	649220	center-for-laser-hair-removal-at-union-square-san-francisco	6389743	NULL
5959025	12944895	Cosmetic Surgery & Skin Care Clinic At Union Sq	490 Post Street			San Francisco		CA	US	94102	+14153923333		NULL		22	37.78810119628906	-122.41000366210938	NULL	0	NULL	0	0	NULL	cosmetic-surgery-and-skin-care-clinic-at-union-sq-san-francisco	6389743	NULL
5959026	12944896	Tattoo Removal Center of San Francisco	490 Post Street			San Francisco		CA	US	94102	+14153923333		http://www.sfcosmeticsurgery.com		86	37.78810119628906	-122.41000366210938	NULL	0	NULL	0	0	NULL	tattoo-removal-center-of-san-francisco-san-francisco	6389743	NULL
5959027	12944897	San Francisco Plastic Surgery & Laser Center	490 Post St			San Francisco		CA	US	94102	+14153923333		NULL		6	37.7883044	-122.4098152	8	0	NULL	0	0	NULL	san-francisco-plastic-surgery-and-laser-center-san-francisco-6	6389743	NULL
5959028	12944898	San Francisco Plastic Surgery & Laser Center	490 Post St	Ste 430		San Francisco		CA	US	94102	+14153923333		http://www.sfcosmeticsurgery.com/		576	37.788407	-122.409757	9.5	0	4.16368993653157	4.24390243902439	82	16345211	usha-rajagopal-md-san-francisco	6389743	NULL
5959029	12944899	Tattoo Removal Laser	490 Post Street	Suite 430		San Francisco		CA	US	94102	+14153923333		NULL		6	37.78810119628906	-122.41000366210938	NULL	0	NULL	0	0	NULL	tattoo-removal-laser-san-francisco	6389743	NULL
5959030	12944900	Botox	490 Post Street			San Francisco		CA	US	94102	+14153923333		NULL		38	37.78810119628906	-122.41000366210938	NULL	0	NULL	0	0	NULL	botox-san-francisco	6389743	NULL
5959031	12944901	Spider Veins-Laser	490 Post Street			San Francisco		CA	US	94102	+14153923333		NULL		54	37.78810119628906	-122.41000366210938	NULL	0	NULL	0	0	NULL	spider-veins-laser-san-francisco	6389743	NULL
5959033	12944902	Soo Hoo Design	421 Post Street			San Francisco		CA	US	94102	+14153923457		NULL		0	37.7881926	-122.4088869	8	0	NULL	0	0	NULL	soo-hoo-design-san-francisco	6389743	NULL
5959034	14225051	Charles Brinamen Psy D	870 Market Street			San Francisco		CA	US	94102	+14153923540		NULL		0	37.7850284	-122.407062	8	0	NULL	0	0	NULL	charles-brinamen-psy-d-san-francisco	6389743	NULL
5959036	14225052	Allergy Medical Group of S F A	490 Post Street			San Francisco		CA	US	94102	+14153923833		NULL		0	37.7883044	-122.4098152	8	0	NULL	0	0	NULL	allergy-medical-group-of-s-f-a-san-francisco	6389743	NULL
5959037	14225053	Ear Nose & Throat Medical Associates	490 Post Street			San Francisco		CA	US	94102	+14153923833		NULL		0	37.7883044	-122.4098152	8	0	NULL	0	0	NULL	ear-nose-and-throat-medical-associates-san-francisco	6389743	NULL
5959038	14225054	Environmental Medicine	490 Post Street			San Francisco		CA	US	94102	+14153923833		http://www.sfentallergy.com		64	37.7883044	-122.4098152	8	0	NULL	0	0	NULL	environmental-medicine-san-francisco	6389743	NULL
5959041	14225055	Union Square Electrolysis	490 Post St			San Francisco		CA	US	94102	+14153923860		NULL		32	37.7884071	-122.4096604	8	0	NULL	0	0	NULL	union-square-electrolysis-san-francisco	6389743	NULL
5959042	12944908	Carol's Care	490 Post Street	Suite 450		San Francisco		CA	US	94102	+14153923860		NULL		16	37.7883044	-122.4098152	9	0	NULL	0	0	NULL	carols-care-san-francisco	6389743	NULL
5959044	12944909	Zwillinger & Company	760 Market St	Ste 800		San Francisco		CA	US	94102	+14153924086		NULL		6	37.7862017	-122.4054725	9	0	NULL	0	0	NULL	zwillinger-and-company-san-francisco	6389743	NULL
5959046	12944910	Translatetech	908 Market Street			San Francisco		CA	US	94102	+14153924388		NULL		48	37.775214	-122.4192852	8	0	NULL	0	0	NULL	translatetech-san-francisco	6389743	NULL
5959047	14225056	City Box Office	180 Redwood St	Ste 100		San Francisco		CA	US	94102	+14153924400		http://www.cityboxoffice.com		64	37.7808048	-122.4199916	9	0	2.7032848298703	2.5	6	1914356	city-box-office-san-francisco	6389743	NULL
5959048	12955410	Lillie A. Mosaddegh, MD	490 Post St	Ste 1440		San Francisco		CA	US	94102	+14153924437		http://www.sfeyedoctors.com		64	37.7883044	-122.4098152	9	0	2.69595889121754	2.70588235294118	68	50862570	lillie-a-mosaddegh-md-san-francisco	6389743	NULL
5959052	12955411	Jay Benard, D.P.M.	1580 Valencia St	Ste 804		San Francisco		CA	US	94110	+14153925626		NULL		0	37.74756	-122.420576	9	0	3.31340841848108	3.42857142857143	21	36275625	jay-benard-d-p-m-san-francisco	6389742	NULL
5959053	12944912	Sutter Podiatry Group	1580 Valencia St	Ste 804		San Francisco		CA	US	94110	+14153925626		NULL		0	37.7468538	-122.4203065	9	0	NULL	0	0	NULL	sutter-podiatry-group-san-francisco	6389742	NULL
5959054	14225057	Atlas Travel Service-Ireland	291 Geary Street			San Francisco		CA	US	94102	+14153925693		NULL		0	37.787307	-122.4083941	8	0	NULL	0	0	NULL	atlas-travel-service-ireland-san-francisco	6389743	NULL
5959055	12944914	Irish Air Tours Atlas Travel Service	291 Geary Street	Suite 600		San Francisco		CA	US	94102	+14153925693		NULL		16	37.787307	-122.4083941	9	0	NULL	0	0	NULL	irish-air-tours-atlas-travel-service-san-francisco	6389743	NULL
5959056	12944915	Ireland-Atlas Travel Service	291 Geary Street	Suite 600		San Francisco		CA	US	94102	+14153925693		NULL		16	37.787307	-122.4083941	9	0	NULL	0	0	NULL	ireland-atlas-travel-service-san-francisco	6389743	NULL
5959057	14225058	Bay Area Diamond Wholesalers	26 O'Farrell St	Ste 300		San Francisco		CA	US	94108	+14153926060		http://bayareadiamonds.com		64	37.7868134	-122.4055127	9	0	NULL	0	0	18682646	bay-area-diamond-wholesalers-san-francisco	6389743	NULL
5959059	14229315	National Center For Lesbian Rights	870 Market Street			San Francisco		CA	US	94102	+14153926257		http://www.nclrights.org		64	37.7850284	-122.407062	8	0	NULL	0	0	NULL	national-center-for-lesbian-rights-san-francisco	6389743	NULL
5959061	12944918	Kenneth James CPA	545 Sutter Street			San Francisco		CA	US	94102	+14153926507		NULL		48	37.7890438	-122.4093224	8	0	NULL	0	0	NULL	kenneth-james-cpa-san-francisco	6389743	NULL
5959063	12944919	Bragado Henry Company	760 Market Street			San Francisco		CA	US	94102	+14153927186		NULL		0	37.7862015	-122.4054733	8	0	3.27858404714988	5	1	NULL	bragado-henry-company-san-francisco	6389743	NULL
5959064	14225059	The National Film Preservation Foundation	870 Market Street			San Francisco		CA	US	94102	+14153927291		NULL		0	37.7850284	-122.407062	8	0	NULL	0	0	NULL	the-national-film-preservation-foundation-san-francisco	6389743	NULL
5959065	12944921	Irina Nevska Gallery	456 Geary St			San Francisco		CA	US	94102	+14153927456				96	37.7870615	-122.4107311	8	0	3.51836355863656	5	2	20081118	irina-nevska-gallery-san-francisco	6389743	NULL
5959066	12944922	Phelan Building	760 Market St			San Francisco		CA	US	94102	+14153927552		NULL		0	37.7862015	-122.4054733	8	0	3.4831624645043	4	4	37604171	phelan-building-san-francisco	6389743	NULL
5959069	14225061	Coggan James F, DDS	490 Post St			San Francisco		CA	US	94102	+14153927752		NULL		0	37.7883044	-122.4098152	8	0	0	0	0	NULL	coggan-james-f-dds-san-francisco	6389743	NULL
5959071	12944924	SIR Francis Drake Hotel				San Francisco		CA	US	94102			NULL		6	37.78860092163086	-122.40799713134766	NULL	0	0	0	0	NULL	sir-francis-drake-hotel-san-francisco	6389743	NULL
5959074	12955412	Renaissance Hotels Resorts Suites	55 Cyril Magnin Street			San Francisco		CA	US	94102	+14153928000		NULL		0	37.784853	-122.4084998	8	0	3	3	1	55927	renaissance-hotels-resorts-suites-san-francisco	6389743	NULL
5959075	12944925	Veranda Restaurant Steak & Seafood Grill	55 Cyril Magnin Street			San Francisco		CA	US	94102	+14153928000		NULL		16	37.784853	-122.4084998	8	0	NULL	0	0	NULL	veranda-restaurant-steak-and-seafood-grill-san-francisco	6389743	NULL
5959076	12944926	Renaissance Hotel Associates	55 Cyril Magnin Street			San Francisco		CA	US	94102	+14153928000		NULL		16	37.784853	-122.4084998	8	0	NULL	0	0	NULL	renaissance-hotel-associates-san-francisco	6389743	NULL
5959077	12944927	Barley 'n Hops	55 Cyril Magnin St			San Francisco		CA	US	94102	+14153928000		NULL		0	37.784853	-122.4084998	8	0	2.7584187677478504	2.33333333333333	3	NULL	barley-n-hops-san-francisco	6389743	NULL
5959079	12944928	Northern California Community Loan Fund	870 Market Street	Suite 677		San Francisco		CA	US	94102	+14153928215		NULL		0	37.7753143	-122.4191968	9	0	NULL	0	0	NULL	northern-california-community-loan-fund-san-francisco	6389743	NULL
5959081	14225062	Tyree Lee	870 Market Street			San Francisco		CA	US	94102	+14153928460		NULL		0	37.7850284	-122.407062	8	0	NULL	0	0	NULL	tyree-lee-san-francisco	6389743	NULL
5959082	12944930	Monticello Inn	129 Ellis Street			San Francisco		CA	US	94102	+14153928800		NULL		32	37.7854038	-122.4085894	8	0	2.88720290902351	2.75	4	NULL	monticello-inn-san-francisco	6389743	NULL
5959083	12944931	Turbo Ride	Pier 39			San Francisco		CA	US	94133	+14157055446		NULL		32	37.808673	-122.409821	9	0	3.43384392188181	3.55555555555556	18	5352016	turbo-ride-san-francisco	6389754	NULL
5959085	12944932	California Trout	870 Market Street	Suite 1185		San Francisco		CA	US	94102	+14153928887		NULL		0	37.7753143	-122.4191968	9	0	NULL	0	0	NULL	california-trout-san-francisco	6389743	NULL
5959086	14225063	Bossen Amy N MD	490 Post Street			San Francisco		CA	US	94102	+14153928898		NULL		32	37.7883044	-122.4098152	8	0	NULL	0	0	NULL	bossen-amy-n-md-san-francisco	6389743	NULL
5959087	12955413	Paul E Auger,DDS	500 Sutter St	Ste 800		San Francisco		CA	US	94102	+14153929018		NULL		8192	37.7841907	-122.4081172	9	0	3.4945252835495	3	10	NULL	paul-e-auger-dds-san-francisco	6389743	NULL
5959088	12944934	Cafe Dolci	740 Market St			San Francisco		CA	US	94102	+14153929222		NULL		0	37.7869925	-122.4042614	8	0	3.97058823529412	3.97668393782383	386	34643277	cafe-dolci-san-francisco	6389743	NULL
5959089	14225064	Allstars Removable Prosthodontics Dental Lab	500 Sutter Street			San Francisco		CA	US	94102	+14153929352		NULL		0	37.7892358	-122.4088458	8	0	NULL	0	0	NULL	allstars-removable-prosthodontics-dental-lab-san-francisco	6389743	NULL
5959091	12944936	Interactive Medical Services	870 Market Street			San Francisco		CA	US	94102	+14153929670		NULL		16	37.7850284	-122.407062	8	0	NULL	0	0	NULL	interactive-medical-services-san-francisco	6389743	NULL
5959092	14225065	Teleresults Corporation	870 Market Street			San Francisco		CA	US	94102	+14153929670		NULL		0	37.7850284	-122.407062	8	0	NULL	0	0	NULL	teleresults-corporation-san-francisco	6389743	NULL
5959093	14225066	Chs Consulting Group	130 Sutter Street			San Francisco		CA	US	94104	+14153929688		http://www.chsconsulting.net		64	37.7900363	-122.4028188	8	0	NULL	0	0	NULL	chs-consulting-group-san-francisco	6389743	NULL
5959095	14225067	Michael Echavez MD	500 Sutter St	Ste 430		San Francisco		CA	US	94102	+14153929800		http://www.sfplasticsurgery.com		4160	37.788133	-122.40981	9.5	0	3.83579432257137	4.18181818181818	11	27632787	michael-echavez-md-san-francisco	6389743	NULL
5959096	14225068	Facial Plastic and Reconstructive Surgery	490 Post St			San Francisco		CA	US	94102	+14153929800		http://www.sfplasticsurgery.com		64	37.7883044	-122.4098152	8	0	NULL	0	0	NULL	facial-plastic-and-reconstructive-surgery-san-francisco	6389743	NULL
5959097	12955217	Sports Trend	95 Jefferson St			San Francisco		CA	US	94133	+14153929968		NULL		0	37.8085231	-122.4138959	8	0	0	0	0	NULL	sports-trend-san-francisco	6389754	NULL
5959099	12944941	San Francisco Coffee Roasting Company	Pier 39			San Francisco		CA	US	94133	+14153939554		NULL		32	37.8059887	-122.4099154	5	0	3	3	9	3212203	san-francisco-coffee-roasting-company-san-francisco-2	6389754	NULL
5959100	12944942	Committee For An Independent Voice	870 Market Street			San Francisco		CA	US	94102	+14153939970		NULL		32	37.7850284	-122.407062	8	0	NULL	0	0	NULL	committee-for-an-independent-voice-san-francisco	6389743	NULL
5959102	12944943	The Fountain	222 Mason Street			San Francisco		CA	US	94102	+14153941108		NULL		48	37.785767	-122.4094853	8	0	NULL	0	0	NULL	the-fountain-san-francisco	6389743	NULL
5959108	12944944	Hornblower Dining Yachts	Pier 3			San Francisco		CA	US	94111	+14153948900		NULL		6	37.809222	-122.416493	NULL	0	0	0	0	1826834	hornblower-dining-yachts-san-francisco	6389754	NULL
5959110	14225069	Santa Rosa Ferry Boat	Pier 3			San Francisco		CA	US	94102	+14153948900		NULL		32	37.7974966	-122.3954886	8	0	NULL	0	0	NULL	santa-rosa-ferry-boat-san-francisco	6411589	NULL
5959111	5959111	Monte Carlo Cruises-Hornblower Yachts	Pier 3			San Francisco		CA	US	94102	+14153948900		NULL		6	37.78099822998047	-122.41699981689453	NULL	0	3.1392900943756104	0	0	NULL		6389743	NULL
5959114	12944945	Marketing Link International	335 Powell Street			San Francisco		CA	US	94102	+14153950907		NULL		48	37.7877355	-122.4085566	8	0	NULL	0	0	NULL	marketing-link-international-san-francisco	6389743	NULL
5959116	12944946	J E Model Management	323 Geary Street			San Francisco		CA	US	94102	+14153954777		NULL		6	37.78730010986328	-122.40899658203125	NULL	0	NULL	0	0	NULL	j-e-model-management-san-francisco	6389743	NULL
5959117	12944947	Shepard Christy Mfcc	414 Gough Street			San Francisco		CA	US	94102	+14153958331		NULL		48	37.7771814	-122.4230193	8	0	NULL	0	0	NULL	shepard-christy-mfcc-san-francisco	6389743	NULL
